session_id,sample_id,orig_dialect,speaker_id,system,smos,cmos,intelligibility,text
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,Wallis,50e4a935-c887-4c38-aff2-6286aab725d1,SNF_short_coqui_srf,4.5,0,5,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,Wallis,50e4a935-c887-4c38-aff2-6286aab725d1,SNF_short_coqui_base,3,-2,4,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Graubünden,6516567b-0d9b-4853-880c-d5f0327dd384,SNF_short_coqui_srf_finetuned,3.5,-1,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Bern,7ca44480-9007-4c1c-8046-aade3c4e6a87,SNF_short_coqui_srf,4,-2,3,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Wallis,0b890339-031a-43ef-bc2e-5e8b5ac5e613,SNF_short_coqui_base,3.5,-1,3,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,Zürich,ba826a45-33f8-47ef-9516-a66a201aac29,SNF_short_coqui_base,3,-2,3,Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Wallis,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,SNF_short_coqui_srf_finetuned,3,-1,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,SNF_short_coqui_srf_finetuned,3,0,5,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Innerschweiz,acf67674-c912-42c0-ba3c-f85e2db965ac,SNF_short_coqui_base,3.5,0,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,Zürich,ba826a45-33f8-47ef-9516-a66a201aac29,SNF_short_coqui_srf_finetuned,3,0,4,Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Basel,12fb73be-cf60-4794-befb-381682ccda9a,SNF_short_coqui_base,3.5,-2,5,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Innerschweiz,acf67674-c912-42c0-ba3c-f85e2db965ac,SNF_short_coqui_srf,3.5,0,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Wallis,0b890339-031a-43ef-bc2e-5e8b5ac5e613,SNF_short_coqui_srf,3,0,4,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,Ostschweiz,684dd9cf-2844-407b-9a7f-12e7b559773f,SNF_short_coqui_srf_finetuned,3,0,5,Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,Ostschweiz,684dd9cf-2844-407b-9a7f-12e7b559773f,SNF_short_coqui_srf,4,0,5,Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,Basel,8800b4de-fa22-4fdc-9f29-457c4010fd57,SNF_short_coqui_srf,4.5,-2,3,Da kann man nicht in der Jugendherberge absteigen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Basel,12fb73be-cf60-4794-befb-381682ccda9a,SNF_short_coqui_srf,2,0,5,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Basel,12fb73be-cf60-4794-befb-381682ccda9a,SNF_short_coqui_srf_finetuned,2,0,5,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Graubünden,6516567b-0d9b-4853-880c-d5f0327dd384,SNF_short_coqui_base,3.5,-1,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,Basel,12fb73be-cf60-4794-befb-381682ccda9a,SNF_short_coqui_srf_finetuned,3,-1,5,Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Wallis,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,SNF_short_coqui_srf,3.5,-2,3,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,SNF_short_coqui_srf,3,0,5,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Innerschweiz,acf67674-c912-42c0-ba3c-f85e2db965ac,SNF_short_coqui_srf_finetuned,3.5,0,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Wallis,0b890339-031a-43ef-bc2e-5e8b5ac5e613,SNF_short_coqui_srf_finetuned,3,-1,5,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Bern,7ca44480-9007-4c1c-8046-aade3c4e6a87,SNF_short_coqui_srf_finetuned,4,0,5,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,Wallis,50e4a935-c887-4c38-aff2-6286aab725d1,SNF_short_coqui_srf_finetuned,3.5,0,4,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Graubünden,6516567b-0d9b-4853-880c-d5f0327dd384,SNF_short_coqui_srf,4.5,1,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,a48a821c1dec59ff0a3c6767ffe39ef8a31622e29600d46daf8050c674d04115,Zürich,4ee1811c-9884-4261-99cb-2f7346c8ea6e,SNF_short_coqui_srf_finetuned,3,-1,5,Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,a48a821c1dec59ff0a3c6767ffe39ef8a31622e29600d46daf8050c674d04115,Graubünden,aece75d7-5d2b-47a4-9f87-24962dfd2e38,SNF_short_coqui_srf,4,-1,5,Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,Basel,12fb73be-cf60-4794-befb-381682ccda9a,SNF_short_coqui_base,3.5,0,5,Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,Basel,8800b4de-fa22-4fdc-9f29-457c4010fd57,SNF_short_coqui_base,4,-1,2,Da kann man nicht in der Jugendherberge absteigen.
8609bd45-ed3e-4f9d-93fc-fae7dbe2358f,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,SNF_short_coqui_base,3,0,5,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.
