gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,ref_text,sentence_id,speaker_id,gender,age,token_count
7_Wallis,7,Wallis,"Meine Aufmerksamkeit auf den Straßenverkehr, weil wir auch ein Head-Up-Display liefern. Und im Herbst sind im Schutz von der Dunkelheit wieder Vermieter.",m iː ɪ s m ɛ k z a m x aɪ t aʊ f d ɛ ʃ t r aʊ s ə f ə x eː r ə b iː v v y r r v iː oː ɛ n d h ɛ d a p d ɪ s p l aɪ l iː f r a x ʊ n d ɪ m h ɛ ʃ t ə z ɪ n d ɪ m ʃ oː aʊ d ɛ d uː ŋ x ə l h aɪ t t v l iː d ə r f ɛ r m iː,Basel,Mehr Aufmerksamkeit auf den Strassenverkehr würde auch ein Head-up-Display liefern. Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs.,8e06ec976456f400c97f4ee173bf94a7eaf6c61e4b346e733d94336cc5964df2,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,female,twenties,23
7_Bern,7,Bern,Aufmerksamkeit auf den Straßenverkehr und ohne Head-Up-Display liefern. Die Höchsten sind im Schutz der Dunkelheit wie vermehrte Einbrecher unterwegs.,aɪ h aɪ aʊ f m ɛ ts aʊ m aɪ t t f uː f uː ʃ t v ɑː ɾ ts ə n f ɛ ɾ f eː r ə d ɔ n ə h æ d ɔ x d iː s b l aɪ d ə f r ə m ɪ n ə n h eː ʃ t ø z iː eː ɪ n ʃ oː s f oː d ə d ʊ ŋ k h aɪ t d eː v iː t ə f m eː ɾ d iː b r ɑː x r oː m ə v a k s,Basel,Mehr Aufmerksamkeit auf den Strassenverkehr würde auch ein Head-up-Display liefern. Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs.,8e06ec976456f400c97f4ee173bf94a7eaf6c61e4b346e733d94336cc5964df2,2a4acb33-759e-411f-bbd0-2470080758fb,male,twenties,23
7_Zürich,7,Zürich,Auf die Aufmerksamkeit auf den Strassenverkehr würde auch ein Head-Up-Display liefern oder im Herbst sind im Schutz von der Dunkelheit wieder vermehrte Einbrecher unterwegs,eː uː x m ɛ x z ɑː m k aɪ d uː x d iː ʃ l aʊ s ʊ f ə f eː r v ɪ r d eː ə aɪ h ɛ t ɔ p d iː s p l aɪ l iː f ə r ə v uː d ɪ h ɛ p ʃ ts iː n d iː ʃ uː ts f oː d ə d ʊ ŋ k ʊ l h aɪ t v iː d ə r f oː r m eː ə d iː b r a f ə r uː ʊ n d v a k s ʊ n d r,Basel,Mehr Aufmerksamkeit auf den Strassenverkehr würde auch ein Head-up-Display liefern. Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs.,8e06ec976456f400c97f4ee173bf94a7eaf6c61e4b346e733d94336cc5964df2,3e7e3ad6-938d-40fa-9787-2e9f8c529a66,male,sixties,23
7_Innerschweiz,7,Innerschweiz,Wir nehmen mehr Aufmerksamkeit auf den Strassenverkehr als Head-Up-Display liefern. Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs.,ɛ m eː ʊ f m ɛ ɾ k z a m k aɪ t oː f d ɪ ʃ t r aʊ s ə f ɛ x eː n ə t aʊ s h ɛ d a p d iː s b l aɪ l ɪ f ə r ə ɪ m h ɛ r p ʃ t z ɪ n d ɪ m ʃ ʊ ts f oː d ə d ʊ ŋ ə l h aɪ t v iː d ə f ə r m eː t iː b r a x ə r ʊ n d v a k s,Basel,Mehr Aufmerksamkeit auf den Strassenverkehr würde auch ein Head-up-Display liefern. Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs.,8e06ec976456f400c97f4ee173bf94a7eaf6c61e4b346e733d94336cc5964df2,72725555-9e5d-436a-b311-25048bc0c594,female,fourties,23
2_Innerschweiz,2,Innerschweiz,Die Risiken von Anwohnern und über soziale Medien kamen dann dabei. Dabei brauchte einem der Winter keine Angst zu machen.,eː r iː s eː k ə f oː ɛ v oː n ə r ʊ n d ə b z oː ts j a l i n eː t ə n ɔ f ə iː k ɔ m ə t oː p iː ə b r o b e s b ə v iː b r uː x t iː aɪ n ə m b ə v ɪ n t ə k f aɪ ɔ m ʃ ts m ɔ x ə,Basel,Die Hinweise seien von Anwohnern und über soziale Medien eingegangen. Dabei braucht einem der Winter keine Angst zu machen.,fcc2758a85263dff3e45887ad537fdd3f302c7917a136a55cd67b09ac0c41b5c,acf67674-c912-42c0-ba3c-f85e2db965ac,male,thirties,21
2_Wallis,2,Wallis,"Und die gewissen Siegen von Anwohnern und den x-sozialen Medien. Das Zweck dabei ist, einem von den Winter keine Angst zu machen.",t n t i v iː s eː s iː k ə f oː v oː n ə r uː n d d ə iː k s oː ts j ɔ l i m eː d j ə d s oː ts ɛ k d ɔ t ə r b iː b r y x t aɪ n f ə d r v ɪ n t ə r k aɪ ɔ m s m ɔ x a n d,Basel,Die Hinweise seien von Anwohnern und über soziale Medien eingegangen. Dabei braucht einem der Winter keine Angst zu machen.,fcc2758a85263dff3e45887ad537fdd3f302c7917a136a55cd67b09ac0c41b5c,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,female,twenties,21
2_Ostschweiz,2,Ostschweiz,Die Kiwis sind die Vorwohner und über soziale Medien eingegangen. Dabei braucht man von den Wintern keine Angst zu machen.,ɪ n t e r a m ɛ n t k iː x iː v iː z ɛ ɡ ə t f oː v oː n ə ʊ n t y b ɜ z o ts j ɑː l ə m eː d iː ɡ a ŋ ə d ɑː d b iː b r uː x t ə aɪ m f oː ɾ d ɛ v ɪ n t ə x aɪ a n ʃ ts m a x ə,Basel,Die Hinweise seien von Anwohnern und über soziale Medien eingegangen. Dabei braucht einem der Winter keine Angst zu machen.,fcc2758a85263dff3e45887ad537fdd3f302c7917a136a55cd67b09ac0c41b5c,684dd9cf-2844-407b-9a7f-12e7b559773f,female,fourties,21
2_Bern,2,Bern,"Ich weiss, ich bin Anwohner und bin in soziale Medien eingegangen. Dabei braucht man den Winter keine Angst zu machen.",ɪ n v iː s ɪ k f oː ɑː v oː n ə r ʊ n t ɛ z o ts j ɑː l ɪ m eː t iː iː k ɔ m ə t b iː b r uː x t ə ɪ m ɜ t r v e n t ə k ɛ a ŋ ʃ ts m ɔ x ə,Basel,Die Hinweise seien von Anwohnern und über soziale Medien eingegangen. Dabei braucht einem der Winter keine Angst zu machen.,fcc2758a85263dff3e45887ad537fdd3f302c7917a136a55cd67b09ac0c41b5c,d2dee463-0eb9-47fa-b739-f1dccd8638f9,male,twenties,21
2_Basel,2,Basel,"Und wenn ich die Wiesige voranwohne und über soziale Medien einkomme, dann dadurch braucht einem der Winter keine Angst zu machen.",oː t a t iː iː s z iː v iː f oː ɔ b oː n oː m d iː b z oː ts j ɑː l ə m eː ɡ ə iː k ɔ m ə ʊ n t d ɔ ɾ d ə b uː x t ə aɪ l ə t ə v ɪ n t oː t aɪ aʊ ʃ ts m ɔ x ə,Basel,Die Hinweise seien von Anwohnern und über soziale Medien eingegangen. Dabei braucht einem der Winter keine Angst zu machen.,fcc2758a85263dff3e45887ad537fdd3f302c7917a136a55cd67b09ac0c41b5c,fd72db57-c291-43e6-840e-92e06f83ae56,male,twenties,21
2_Zürich,2,Zürich,die sind von Anwohnern und über soziale Medien eingegangen. Dabei braucht einfach der Winter keine Angst zu machen.,eː r iː s s iː ɡ ɪ p s f oː ɛ v oː d ə r ʊ n t y b ə r z ɛ n ts j ɑː l ə m eː d iː ə iː k ɔ m ə aʊ s ə d eː b iː b r uː x t aɪ n f ɔ d ə v ɪ n t ə k aɪ aʊ ʃ m ɑː x ə,Basel,Die Hinweise seien von Anwohnern und über soziale Medien eingegangen. Dabei braucht einem der Winter keine Angst zu machen.,fcc2758a85263dff3e45887ad537fdd3f302c7917a136a55cd67b09ac0c41b5c,6d34bfbb-2de2-48d9-891d-ae216f9b347b,male,twenties,21
2_Graubünden,2,Graubünden,Die sind von Anwohnern und über soziale Medien eingegangen. Und dabei braucht einem der Winter keine Angst zu machen.,oː d iː v iː s s iː n ə n f oː ɑː v oː n ə r ʊ n t b ə z o ts j ɑː l ɪ m eː d j ə n iː d ɔ ŋ ə ʊ n d ə b iː b r uː x t ə ɪ n d ə d ə v ɪ n t ə k aɪ ɔ ŋ ʃ ts v ɔ x,Basel,Die Hinweise seien von Anwohnern und über soziale Medien eingegangen. Dabei braucht einem der Winter keine Angst zu machen.,fcc2758a85263dff3e45887ad537fdd3f302c7917a136a55cd67b09ac0c41b5c,6516567b-0d9b-4853-880c-d5f0327dd384,male,fourties,21
10_Graubünden,10,Graubünden,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen und sie zeigen die beiden Entführten vor einem grossen schwarzen Bannerend sitzend Punkte.,t r oː ts d eː m m ɛ x t ə d iː x iː n ɔ m ts ɔ q ə n h aʊ m f uː d ɛ ɾ k ɛ n ts aʊ l ə z a m t h a f t v y r t ɪ ɡ ə ʊ n iː ts aɪ t ə n d iː b aɪ d ə ɪ m t f iː r t ə f oː d ɛ ɡ r oː s ə ʃ v a r ts ə b ɑː n r ɛ n t z iː ts ə n t p ʊ ŋ x ts uː,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,6516567b-0d9b-4853-880c-d5f0327dd384,male,fourties,22
10_Basel,10,Basel,"Trotzdem wird die Finanzfrau bei mir ein paar Handwerkennzahlen gesamthaft würdigen, dass ich zeigen, wie beide Entführte vor einem grossen, schwarzen Banner sitzen kommen.",b oː z ɑː m d uː x d iː f iː n aʊ m s l aʊ k v ə n ɪ t p ɑː h ɔ m t ə f ɪ n ts aɪ l ə ts ɑː m t ɔ f t uː t ɪ ɡ ə d a z iː ts aɪ ɡ ə d iː b aɪ d ə ɪ m f iː t ə f oː r ə ɡ uː s ə ʃ v ɑː ɾ ts ə f ɔ m d ʊ ts iː ts ə m k oː m,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,fd72db57-c291-43e6-840e-92e06f83ae56,male,twenties,22
10_Zürich,10,Zürich,"wird, dass er trotzdem nicht hinanzulag, anhand der Kennzahlen gesamthaft würdige. Sie zeigt die beiden Entführten vor einem grossen schwarzen Banner, sitzend, und wird",t iː t d ɛ z ə d r ɪ s t ɜ m ɪ x t iː n ɔ m ts n ɛ p ɛ n h ɛ n t d iː k ɛ m ts ɛ n ə z ɛ n t ɛ f t v y r d ɪ ɡ ə z iː ts aɪ t ə t d iː b aɪ d ə f uː d ə f r aɪ m ə ɡ r uː s ə ʃ n ɛ x ts uː b ɛ ɛ n d ɪ ç z uː ts ɪ n t n t v ɪ t,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,6d34bfbb-2de2-48d9-891d-ae216f9b347b,male,twenties,22
10_Bern,10,Bern,Trotzdem möchte die Finanzwage anhand der Gesamthaftwürdigen die beiden Entführten von einer grossen schwarzen Banner ersetzen.,v oː d iː t r oː ts t ɑː m a x d iː f iː n ɑː m ts l ɑː k ə n h iː ɾ ɡ eː ə n aɪ n ə a m h a m t f oː d ə k ɛ n ts ɑː l ts aʊ m t ɑː f t v y d ɪ ɡ ə oː z iː ts aɪ ɡ ə d iː b eː t n f iː ɾ t ə f oː f f oː n n ə ɡ r oː s ə ʃ v ɑː r ts ə b ɑː n ə r z ɪ ts ə n t ʊ n t,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,d2dee463-0eb9-47fa-b739-f1dccd8638f9,male,twenties,22
10_Innerschweiz,10,Innerschweiz,Trotzdem hat die Finanzlage anhand der Kennzahlen gesamthaftwürdige. Sie zeigen den die beiden Entführten vor einer grossen schwarzen Bande sitzend und,t r ɔ s d ɛ m ɪ d iː f iː m æ n s l ɛ p ɛ h ɛ n t f oː ɾ d ɛ ɾ k y n ts ɛ m ə ts ɛ n k ɛ f t v y r d ɪ ɡ ə z iː ts aɪ ɡ ə t z eː n d iː b aɪ d eː n f y r t ə n f oː n ɪ ɡ r oː s ə ʃ v ɛ r ts ə b ɛ n d ə z ɪ ts ə n ɛ n t,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,acf67674-c912-42c0-ba3c-f85e2db965ac,male,thirties,22
10_Wallis,10,Wallis,"Trotzdem würde die Finanzlage eine Handvoll Kennzahlen gesamthaft würdigen. Und sie zeigen die beiden Entführten vor einem grossen schwarzen Banner, sitzend drinnen.",ɪ n t r o s d ɛ m ɛ l d ɪ f i n a n ts l aʊ k a l h h ɔ m t f k a n ts ɔ l ə s ɔ m t ɔ f t v y r d ɪ ɡ ə uː n t ʃ iː ts ɛ ɡ ə n t d iː b d oː ɛ n t f iː r t uː f oː r m ʌ n ə ɡ r oː s ə ʃ v ɔ r ts ə b ɔ n n ə r iː ts ə n t d r,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,female,twenties,22
10_Ostschweiz,10,Ostschweiz,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,t r ɔ s d eː m m ɛ x d iː f i n a n ts s l ɑː k a n h a m f oː ɾ d ə k ɛ n ts ɑː l ə k s a n t a f t v y t ɪ ɡ ə z iː ts aɪ ɡ ə t d iː b aɪ d ə ɪ n f y r t ə f oː m ə ɡ r oː s ə ʃ v a r ts ə b a n ɔ z ɪ ts ə n d t o f,Basel,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen. Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.,fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534,684dd9cf-2844-407b-9a7f-12e7b559773f,female,fourties,22
6_Wallis,6,Wallis,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind mitmitteilig Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,ɪ n h ɛ r ʃ t z ɪ n t ɪ n ʃ oː ts f ɔ d ɛ d uː ŋ x ə l h aɪ t v iː d ə r f ɛ r m eː r t iː b r a x x ɛ r ʊ n t ə r v a k s ɡ ə b l ɔ n t s ɪ n t l y t m ɪ t aɪ l ɪ k v ɛ r x ʃ t r ɛ ə m ɪ t aʊ r b s p l a f k ɔ r i f i ts iː d iː h oː m f r a r x,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,0b890339-031a-43ef-bc2e-5e8b5ac5e613,female,thirties,23
6_Zürich,6,Zürich,"Im Herbst sind im Schutz der Dunkelheit wieder vermehrte Einbrecher unterwegs. Planen sind laut Mitteilung, Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.",ɑː ɪ s t ɪ m h p ʃ ts eː n d eː m ʃ uː ts f oː d ə d uː ŋ x h aɪ t v iː d ə r f ə m eː r d iː b r a x r ʊ ŋ t r a k s b l aʊ m ts ɪ n l uː t m ɪ t t aɪ l ɪ k ɑː ʃ t ɛ t ə m ɪ t ɑː r b ə ts s p l ɑː s f uː r k ɔ l ɪ f ts iː d iː h aʊ n t r aɪ x f ə r,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,6d34bfbb-2de2-48d9-891d-ae216f9b347b,male,twenties,23
6_Graubünden,6,Graubünden,Im Herbst sind in den Schutz der Dunkelheit wieder vermehrt Eintrecher unterwegs. Planen sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,ɪ m h ɛ r p s t ɪ n d ɛ n ʃ u ts f oː d d ʊ ŋ k ə l h aɪ t v iː d ə f ɛ r m eː r t iː d r a x ə r ʊ n d ə r v ɛ k s s b l ɑː n t z ɪ n t l uː t m ɪ t aɪ l ɪ ɡ v ɛ r k ʃ t ɛ t ə ɲ iː t a r b aɪ s p l a ts f y r k a l i f i ts iː r d iː h a n t v ɛ r k ə,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,f2feaf58-1285-4fc1-831d-5c1b013b7e0b,female,fourties,23
6_Bern,6,Bern,Im Herbst sind sie im Schutz der Dunkelheit oder vermehrt Einbrecher unterwegs und planen laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker und Bände.,ɪ m h ɛ p ʃ t s iː m ʃ u ts f oː d ɛ d u k ʊ h aɪ t ɪ t ə r f y r m eː d iː b r a x r ʊ ŋ r a k s ʊ n t b l aʊ m ə ts iː l uː t m ɪ d ɛ l ɪ ɡ l aɪ x ʃ t a t ə m ɪ t a r b eɪ s p l a ts f y r k a l i f iː ts iː t d iː h ɔ m d l a r k r ʊ b ɛ n,Basel,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs. Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.,d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d,0497b106-6644-42ce-b99e-57f9a6c7fc81,male,sixties,23
